,X,Y,class,ID,X_utm,Y_utm,B1,B2,B3,B4,B5,B6,B7,NDVI,NDWI,NDBI
43,75.7772376028834,26.8423995300553,4.0,44,577222.3979966234,2969216.249430593,10065,10810,12466,13268,15001,15664,14875,0.061303901800558704,2.2936978920158655,0.021620740257622627
44,75.7749135215699,26.8423783055685,4.0,45,576991.494976236,2969212.4861430232,9014,10175,11447,12162,13929,14926,13592,0.06772450270208093,2.484788776796964,0.034552070698319066
45,75.7748604603527,26.84352442786,4.0,46,576985.4476162902,2969339.401631925,8731,9475,10525,10943,12468,13374,12613,0.06514031865362409,2.765754794937578,0.03505920594381227
46,75.7841143366328,26.8435881013207,3.0,47,577904.8472275215,2969352.1030052756,8728,8941,10133,9911,19946,14883,11931,0.3361020866128535,1.8525549386615185,1.7362829825719894
47,75.7841355611196,26.8415823873104,3.0,48,577908.3289976951,2969129.9573068023,8306,8439,9539,8928,20182,11901,9832,0.38660254208175754,1.8469432387873832,1.7845899697659142
48,75.7832441326706,26.8452966725146,4.0,49,577817.2175231563,2969540.8153121974,8319,9047,10322,10882,13011,14549,12896,0.08910559578119077,2.693481335447638,0.055805515239477306
49,75.7845812753441,26.8454876928965,4.0,50,577949.9400169362,2969562.7941817804,8840,9316,10179,10396,13703,14251,12106,0.13722561102120365,2.5965999497529415,0.01960363454246255
50,75.7842735202844,26.8444264685525,4.0,51,577920.08932924,2969445.0607794933,10039,10448,11688,12286,14958,16203,15045,0.09807664072823338,2.336786009157088,0.039953788389332695
51,75.782649847038,26.8455619786006,4.0,52,577757.9903215455,2969569.837004674,9886,10426,12092,12590,15892,14906,12781,0.11593286988273255,2.206117781589472,2.095915319176563
52,75.7818008675627,26.8459440193644,3.0,53,577673.3784473842,2969611.632879429,8378,8603,9568,9528,14598,12567,10906,0.21014672966923564,2.5037656211205723,2.3377507822565717
53,75.78549392828,26.8442778971443,3.0,54,578041.4471874015,2969429.354702413,8331,8568,9379,9191,15019,12027,10146,0.24072697232548437,2.4549553242068924,2.312504621755519
54,75.785589438471,26.8465383049971,3.0,55,578049.3864788484,2969679.782971314,8524,8944,10173,10566,15995,15083,12800,0.2043974247957524,2.2819474166921343,2.079413089645402
55,75.7849723044085,26.8405782227425,3.0,56,577992.1553753605,2969019.2471781154,8054,8264,9278,9047,18478,11831,10122,0.34263396911898153,2.0296872748234542,1.9429542380151048
56,75.782994731875,26.8404460013231,3.0,57,577795.7536167669,2969003.387940293,8100,8315,9437,8719,21804,13142,10207,0.42869311666611926,1.7018981466662346,1.6274824014193279
57,75.7840754982596,26.8405897202572,3.0,58,577903.0406037032,2969019.969754966,8275,8510,9737,9456,19072,12933,10787,0.33707234997195623,1.9508139817418102,1.855866270895167
58,75.7852022547031,26.8415900040387,3.0,59,578014.3098080617,2969131.456381261,8504,8774,10049,9796,19882,14700,11998,0.33984769863198216,1.8610470749390202,1.7452431900988903
59,75.7844894087898,26.8390490532834,5.0,60,577945.2218561781,2968849.57523913,8860,9241,10468,11018,14520,13493,12419,0.13712898425875114,2.4605410597086506,2.302823689001527
60,75.7860588195504,26.8385776551795,5.0,61,578101.4844793197,2968798.3268198417,9054,9214,10105,10311,13951,12197,11353,0.15002885170224983,2.564432989690711,2.439268777726777
61,75.7825980676168,26.8388995855919,5.0,62,577757.397285191,2968831.8593930155,8868,9331,10567,10941,13629,12854,11839,0.10940170940170896,2.581997024301527,2.445380055129697
62,75.7825635750726,26.8389915657098,5.0,63,577753.9072187889,2968842.026235748,8874,9449,10631,11049,13852,13704,12577,0.11256576041122802,2.5452354695094455,2.372913340107409
63,75.786587705228,26.8422166185914,4.0,64,578151.5370885348,2969201.7146660336,9087,9655,10349,10676,14562,15419,14031,0.15397416594024824,2.461683593593182,0.028584770354557792
64,75.7868578968241,26.8420556533852,4.0,65,578178.4935859325,2969184.0521396543,9076,9494,10721,11442,15094,15620,14419,0.13762435936086775,2.369281425527785,0.01712574070456464
65,75.7846201605557,26.8385029735688,5.0,66,577958.5875470635,2968789.170208372,9693,10201,11316,11827,14032,16010,13928,0.08527011872075455,2.4783020356635537,0.06584115571533165
66,75.7817811003799,26.8377347572859,5.0,67,577677.0168666648,2968702.3393738857,8271,8870,10967,11270,15064,13859,12672,0.14407230196703827,2.360224347892888,2.2242160218511144
67,75.7823238618841,26.8378600099407,5.0,68,577730.8615997026,2968716.5450616674,8649,9367,10656,11120,14781,13611,12311,0.14134589398092684,2.414239100522851,2.267047055508586
68,75.7827664212645,26.8384403472414,5.0,69,577774.4389588748,2968781.0960267703,8857,9481,10812,11106,14916,14244,12997,0.14641457228498908,2.387748756218896,2.2244170096021874
69,75.7811569246501,26.8369394029278,3.0,70,577615.5393444219,2968613.86178899,8950,9350,10579,11103,16101,14790,13057,0.18372298191442368,2.2494002998500666,2.07908452300022
70,75.7804675131625,26.835191606507,2.0,71,577548.2276160755,2968419.849566009,8583,9120,9930,10135,11998,10917,10331,0.08417295441196367,2.894381612550151,2.812786384464313
71,75.7804925636934,26.8362270284535,2.0,72,577550.0114525377,2968534.551058155,8278,8816,9498,9744,12245,10321,9833,0.11373868752558046,2.8877799751644075,2.8189311353363347
72,75.7805677152863,26.8371455479222,2.0,73,577556.8530590521,2968636.334744031,9166,9729,10578,11070,12595,12984,12465,0.0644411578280158,2.741077978682075,0.015207787638296982
73,75.7804508128085,26.8377217101343,2.0,74,577544.8447814789,2968700.0806303723,8612,9161,10347,10876,12005,10855,10662,0.04934224902757725,2.8578203292770095,2.816535433070854
74,75.7800166036051,26.8385984787181,2.0,75,577501.1036580071,2968796.9286959055,9991,10313,11780,12253,13159,11742,11001,0.03565244766252151,2.572557039175578,2.5749568290430003
75,75.7798412498884,26.8390076373905,2.0,76,577483.4016659688,2968842.1411661026,8831,9244,10468,10848,13868,12965,12139,0.12218805631979236,2.5532544378698123,2.4087131517161615
76,75.7797410477645,26.839349994647,5.0,77,577473.2124151232,2968880.0004306408,9157,9521,10329,10812,11904,11968,11436,0.048071843634442474,2.8768497278819645,0.002680965147453072
77,75.7800166036051,26.8393833953549,5.0,78,577500.5692548393,2968883.868256735,8948,9316,10000,10385,12397,11546,10891,0.08831533666929994,2.819082912890107,2.7016246919767672
78,75.7801078613409,26.83750650978,5.0,79,577510.9147231018,2968676.034917258,9412,9959,11396,11766,18031,15667,13473,0.2102560660469168,2.001597172664553,1.8746513146180726
79,75.7797890743041,26.8366680032711,5.0,80,577479.8098073691,2968582.964942196,9718,10285,11933,12874,16216,16021,14482,0.11488484015125434,2.176027567586763,2.026894562149077
80,75.7776495999277,26.8364770921494,5.0,81,577267.3534984731,2968560.5146544995,9137,9964,11495,12270,13939,14637,13772,0.06368041512457528,2.480616497601626,0.024426091825307868
81,75.7779740751679,26.8358556395707,5.0,82,577300.0165382195,2968491.8784798044,8317,9294,10862,11310,13721,14349,13515,0.09632056250249653,2.5496074523044276,0.022372639828998852
82,75.777446115455,26.8371535405315,5.0,83,577246.6755165487,2968635.3160397476,8966,9829,11335,11974,14407,14582,13296,0.0922254652969937,2.4265402843601804,0.006036772568905426
83,75.7772591297234,26.8377254968871,,84,577227.7080099583,2968698.5536783873,9400,10257,11682,12484,14612,14906,13924,0.07853557720696754,2.38099946755913,0.009960024391896437
84,75.77720413392,26.838077470029,5.0,85,577222.0047163096,2968737.5057179155,9063,9751,11374,11943,14290,14359,13637,0.08946746464376897,2.4399937655860255,0.002408461028308135
85,75.7773196251072,26.8377694935298,5.0,86,577233.6891423977,2968703.4636845295,9400,10257,11682,12484,14612,14906,13924,0.07853557720696754,2.38099946755913,0.009960024391896437
86,75.7780015730696,26.8369995522819,4.0,87,577301.9721071214,2968618.598117704,8558,9251,10734,11382,13261,13496,12350,0.07624883334009627,2.625922067097301,0.008782748439660617
87,75.7775011112585,26.8352836832151,4.0,88,577253.4089200238,2968428.2390479343,10156,10887,12897,13180,13815,14157,13016,0.02352287460640851,2.4190625935908865,0.012226512226512184
88,75.7811830802976,26.8331684071259,2.0,89,577620.7091956206,2968196.191909277,7959,8202,9043,8845,13767,10844,9820,0.21767203254908804,2.666023673827257,2.5441062939335968
89,75.782940196217,26.830149137518,2.0,90,577797.3708399113,2967862.8451970844,9118,9588,10682,11190,12245,11641,11333,0.0450181352677617,2.7902909233654523,2.718412459181099
90,75.7675221227274,26.8287632432717,3.0,91,576266.2166675777,2967699.9833297096,8031,8252,9224,8650,21656,12096,9741,0.42915594271761226,1.7196891191709789,1.6584498696373497
91,75.7670271604966,26.8258677142215,3.0,92,576218.9698740209,2967378.9702583053,7779,8022,9098,8544,20963,12105,9816,0.42088318026230925,1.7854030138717882,1.7139833071247075
92,75.7657402586965,26.8271051197985,3.0,93,576090.2600693335,2967515.2562599243,9003,9473,10498,10571,18805,14336,12379,0.28029684095860474,1.953008224413876,1.8426420445973208
93,75.6944738207457,26.8046975829446,2.0,94,569021.9937644425,2964992.6427226136,6904,7475,8342,8222,8961,8054,7856,0.04300762381423475,3.751777148471342,3.798354393182464
94,75.6908543451517,26.8015643055647,2.0,95,568664.1398279291,2964643.6367464387,7170,7475,8148,7965,8398,7914,7747,0.02646214019434073,3.9457270639429236,3.9879843060323443
95,75.6801579844409,26.8093434769907,2.0,96,567596.3836657666,2965499.5284140813,8015,8428,9419,9559,13006,12714,11151,0.15275869709727388,2.7624972129319834,2.5367029548989017
96,75.6857762749152,26.7998356008034,2.0,97,568160.4484126417,2964449.4298472535,9229,9827,11315,11844,14144,15293,14513,0.0885023857164842,2.4630582505204353,0.03903251010632864
97,75.6841556142015,26.8061021555632,2.0,98,567995.6262432701,2965142.65031835,7357,7872,9285,8987,11977,10123,9029,0.14262545315779365,2.955695607186516,2.8815384615384487
98,75.6864245392007,26.8029688781833,2.0,99,568223.0075192269,2964796.82216522,8065,8378,9443,9335,14287,12503,10771,0.20963508593683766,2.5576064053940053,2.3796939156401553
99,75.6937715344364,26.8004298430651,2.0,100,568954.7743215015,2964519.5624318947,7214,7633,8516,8243,8747,8014,7829,0.02966450853443185,3.7829461854833824,3.8662967603364726
100,75.6827510415829,26.803833230564,2.0,101,567857.3776739886,2964890.59128333,7935,8297,9158,9344,11697,11626,10274,0.11182928568033787,3.0207144569647424,2.806885906615775
101,75.9257638405039,26.9202737319743,2.0,102,591916.896411055,2977941.097123109,7231,7545,8162,7964,8128,7930,7773,0.010191399453144356,0.002087170042971135,4.068875326939818
102,75.9344315276227,26.9279826041463,2.0,103,592771.2292615643,2978801.3098405316,7278,7542,8044,7923,8067,7911,7776,0.009005628517823584,4.066352181739159,4.091876329953661
103,75.9338178860568,26.9143290793043,2.0,104,592721.4641841768,2977288.504038017,7386,7664,8181,8067,8261,7901,7732,0.011881430671239515,3.981024206300913,4.032669224105902
104,75.9392256023566,26.9320096269228,2.0,105,593243.9027551645,2979250.895704253,7477,7669,8145,7978,8108,7864,7712,0.008081561606365733,0.002276502799483158,4.087903831705459
105,75.9333576548823,26.9223447722593,2.0,106,592669.2155670571,2978176.0383988526,7443,7658,8171,8039,8123,7895,7757,0.005197376562306613,0.002945869645268179,4.077163191409639
106,75.9348534061993,26.9345025457844,2.0,107,592807.7784899165,2979523.812871133,7583,7839,8362,8217,8433,8160,7936,0.012972972972972896,3.897886275677262,3.9331645874766235
107,75.9302894470526,26.9148660156745,2.0,108,592370.6598300014,2977345.398437126,7285,7520,8071,7901,8032,7882,7752,0.00822192932906541,0.002421908961063141,4.108709312554957
108,75.9211615287593,26.9243391073486,2.0,109,591456.6420324092,2978388.0695295436,7566,7845,8392,8193,8474,8164,7931,0.016859662806743766,3.8808253290643675,3.9203029210241382
109,75.9407213536735,26.9132935591618,2.0,110,593407.8183500576,2977178.8793123034,7451,7728,8237,8138,8329,7992,7790,0.011598955486730969,3.950501026198214,3.9947919857851604
110,75.9458222491904,26.9276374307655,3.0,111,593902.4571821487,2978771.4806175213,7654,7945,9063,8452,20437,11896,9415,0.4148637889854256,1.8359999999999939,1.7627501314446488
111,75.9463975381584,26.9219228936827,3.0,112,593964.3105736886,2978138.9256924316,9521,10302,12353,14406,18014,19110,17194,0.1112893275755703,1.971712714459769,0.02952268074560923
112,75.9468961219307,26.9162467091978,3.0,113,594018.5204388212,2977510.5626088167,7568,7921,9158,8732,18418,12136,9780,0.35675874769797294,2.0407600812300477,1.9393205472278527
113,75.9442497926777,26.9094199467768,3.0,114,593761.390139733,2976752.420863271,7610,7893,8946,8461,18256,11663,9454,0.3666205037990779,2.0669803690905004,1.9700858985928609
114,75.9220436385104,26.9173972871339,3.0,115,591549.8288874876,2977619.786521632,7881,8281,9801,9289,18572,11713,9817,0.33318976346864676,2.0006696507242734,1.9374938088162394
115,75.9219285807168,26.9263334424379,3.0,116,591531.1922244313,2978609.5298618996,8959,9608,11127,12148,17043,18819,16172,0.16768867116576971,2.1164359247426265,0.04952317215994632
116,75.9172495637765,26.9315877483462,3.0,117,591062.4049899182,2979188.154201599,7757,8087,9261,8718,19346,12380,9959,0.37870581527936015,1.9383717271996297,1.8461199016579404
117,75.9034572788007,26.8930645399759,1.0,118,589723.5283018737,2974911.237091326,7877,8211,9019,8946,13611,12311,10385,0.20680941614576318,2.6930623066725468,2.4780495332150205
118,75.9039733112615,26.8954777506014,1.0,119,589772.8708590405,2975178.90382932,7903,8255,9080,9013,13869,12282,10318,0.21221921160737606,2.6470434441587756,2.445374937860876
119,75.9088604422137,26.8927761688949,1.0,120,590260.379457123,2974883.134620683,7949,8329,9246,9338,14016,13237,11046,0.20030829836430505,2.6122431433238646,2.376142076101705
120,75.90031555176,26.892685104343,1.0,121,589411.8027030899,2974866.9868486477,7779,8196,8969,8883,13976,12014,10045,0.22280064744739395,2.6380039224231746,2.4460946517891404
121,75.9009681810487,26.888572022082,1.0,122,589479.8600528215,2974411.859590258,7802,8165,8952,8844,13510,11962,10105,0.20873221794757,2.7147181907220967,2.512091708542704
122,75.906963264049,26.8902870711429,1.0,123,590073.9324469258,2974606.077205299,7910,8258,9077,8848,14543,11930,9860,0.24346971057244138,2.543183742591014,2.37687455142975
123,75.9041250855147,26.890818281029,1.0,124,589791.6283380258,2974662.901894161,7810,8159,8978,8803,14084,11899,9923,0.2307423428146973,2.6203278119850726,2.438171111880836
124,75.9059767314034,26.8938082338165,1.0,125,589973.1616035,2974995.400240904,7657,8097,9051,8919,14340,12267,10152,0.23307106926350993,2.5756487537941837,2.3851993836208427
125,75.9016966974639,26.8965705252242,1.0,126,589545.9092327887,2975298.3340059808,8242,8599,9663,10233,14351,13427,12071,0.1675073218353394,2.5338552511035126,2.3260133918928565
126,75.9020457782462,26.8956598797052,4.0,127,589581.2959808991,2975197.7125717904,8876,9645,10949,11640,14147,14964,13614,0.09721952922014931,2.4839815109977588,0.028064992614475533
127,75.9020457782462,26.8950224278419,4.0,128,589581.7988805933,2975127.104755603,8378,9195,10647,11176,12891,13687,12855,0.07125940083932326,2.6889285410824937,0.029949582361351382
128,75.901894003993,26.8971169125357,4.0,129,589565.0733523585,2975358.994534546,9269,10111,11153,11760,13612,14285,13128,0.07299385148983102,2.5470220068645166,0.024124457827006403
129,75.8989344060561,26.8977240095484,4.0,130,589270.6706054686,2975424.150253322,8453,9033,10150,10492,13679,14047,12935,0.13185221960200186,2.6021654286793297,0.01327274038808334
